,time,worker_id,event
0,59.0,N/A,[Job Arrival at Scheduler (Job 0)] ++
1,59.0,N/A,[Job Arrival at Scheduler (Job 1000)] ++
2,59.0,c1113b06-e399-4d9f-8224-df4ce0cea78b,[Task Arrival (Job 0 - Task 0) at [Worker_id:c1113b06-e399-4d9f-8224-df4ce0cea78b]] ---
3,59.0,245847ca-66a0-4603-8a1e-a8ad05a15efe,[Task Arrival (Job 0 - Task 1) at [Worker_id:245847ca-66a0-4603-8a1e-a8ad05a15efe]] ---
4,59.0,2dd70a44-aa70-4f65-b3e4-da1b498b2e2c,[Task Arrival (Job 1000 - Task 0) at [Worker_id:2dd70a44-aa70-4f65-b3e4-da1b498b2e2c]] ---
5,59.0,c1113b06-e399-4d9f-8224-df4ce0cea78b,"[Batch 55a70337-c99b-4820-ada3-7097193adf62 Start (Jobs 0) at Worker c1113b06-e399-4d9f-8224-df4ce0cea78b, Model 0]"
6,59.0,245847ca-66a0-4603-8a1e-a8ad05a15efe,"[Batch 0fa68773-a866-476f-a9f9-746722551a6c Start (Jobs 0) at Worker 245847ca-66a0-4603-8a1e-a8ad05a15efe, Model 1]"
7,59.0,2dd70a44-aa70-4f65-b3e4-da1b498b2e2c,"[Batch fc7fea42-6014-404e-9ed7-fa75f22feba8 Start (Jobs 1000) at Worker 2dd70a44-aa70-4f65-b3e4-da1b498b2e2c, Model 15]"
8,63.0,N/A,[Job Arrival at Scheduler (Job 2000)] ++
9,63.0,cf48563f-4e35-4120-b8d6-6e94c656e083,[Task Arrival (Job 2000 - Task 0) at [Worker_id:cf48563f-4e35-4120-b8d6-6e94c656e083]] ---
10,63.0,cf48563f-4e35-4120-b8d6-6e94c656e083,"[Batch 21495a11-f2df-489e-a9c4-e6a90e134294 Start (Jobs 2000) at Worker cf48563f-4e35-4120-b8d6-6e94c656e083, Model 16]"
11,66.12260854663278,c1113b06-e399-4d9f-8224-df4ce0cea78b,[Batch 55a70337-c99b-4820-ada3-7097193adf62 End (Jobs 0) at Worker c1113b06-e399-4d9f-8224-df4ce0cea78b]
