,client_id,workflow_id,job_id,was_completed,deadline,create_time,response_time
0,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,0,True,26,26,64.19014730166582
1,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,1,True,58,58,112.83160864476275
2,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,2,True,79,79,112.88677324882786
3,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,3,True,108,108,108.19493757514681
4,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,4,True,142,142,115.48314578452937
5,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,5,True,164,164,119.11873548599652
6,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,6,True,189,189,121.10235579611282
7,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,7,True,216,216,115.7043039527764
8,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,8,True,245,245,126.85880830530243
9,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,9,True,269,269,105.67123453896772
10,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,10,True,296,296,130.5776251921323
11,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,11,True,319,319,133.98764986354638
12,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,12,True,348,348,129.7159544529673
13,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,13,True,377,377,154.57130479329317
14,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,14,True,402,402,103.91638012501147
15,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,15,True,433,433,125.11091284018573
16,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,16,True,453,453,128.93921282644078
17,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,17,True,477,477,126.22467404781946
18,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,18,True,502,502,109.96183790998668
19,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,19,True,530,530,117.91603462401542
20,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,20,True,568,568,111.6136740197087
21,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,21,True,597,597,115.03414606529407
22,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,22,True,616,616,125.74357985698077
23,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,23,True,631,631,97.53115376293329
24,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,24,True,657,657,110.31195982848897
25,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,25,True,691,691,121.8086318643185
26,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,26,True,715,715,123.64489138791942
27,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,27,True,736,736,132.0737346246184
28,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,28,True,768,768,124.40288382442577
29,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,29,True,799,799,161.562782071181
30,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,30,True,831,831,180.59386217297958
31,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,31,True,856,856,158.31244088104586
32,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,32,True,890,890,171.45935096172093
33,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,33,True,915,915,148.84750259783777
34,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,34,True,940,940,166.59792015581343
35,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,35,True,971,971,184.95625923219745
36,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,36,True,1006,1006,152.63318339770535
37,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,37,True,1026,1026,179.62360015482727
38,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,38,True,1058,1058,147.62360015482727
39,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,39,True,1090,1090,126.00587304967712
40,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,40,True,1118,1118,114.59405614045431
41,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,41,True,1143,1143,162.67668505995493
42,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,42,True,1179,1179,136.96514520744313
43,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,43,True,1205,1205,127.93824261145892
44,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,44,True,1228,1228,122.33822295077607
45,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,45,True,1252,1252,125.01818408952181
46,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,46,True,1289,1289,157.1351311625233
47,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,47,True,1319,1319,159.20353929345674
48,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,48,True,1352,1352,152.93089303589704
49,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,49,True,1387,1387,144.10129535696456
50,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,50,True,1412,1412,161.3534191580011
51,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,51,True,1435,1435,192.8438984075749
52,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,52,True,1461,1461,195.14776805108113
53,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,53,True,1481,1481,249.08139833754763
54,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,54,True,1520,1520,210.08139833754763
55,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,55,True,1548,1548,198.05207386252118
56,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,56,True,1574,1574,219.84828577533403
57,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,57,True,1616,1616,187.83148829853621
58,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,58,True,1644,1644,169.19290758568013
59,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,59,True,1668,1668,177.1434393616148
60,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,60,True,1697,1697,166.49600008610514
61,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,61,True,1713,1713,174.4616594992508
62,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,62,True,1749,1749,190.30202656583788
63,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,63,True,1770,1770,169.30202656583788
64,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,64,True,1800,1800,166.492143524619
65,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,65,True,1823,1823,201.7099194154539
66,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,66,True,1849,1849,122.71854455406583
67,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,67,True,1879,1879,161.61642856335357
68,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,68,True,1904,1904,184.96978940439658
69,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,69,True,1935,1935,166.85842905458776
70,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,70,True,1963,1963,155.68431913200902
71,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,71,True,1993,1993,156.2054740291146
72,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,72,True,2024,2024,174.60083709872197
73,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,73,True,2062,2062,136.60083709872197
74,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,74,True,2087,2087,129.30954212482902
75,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,75,True,2124,2124,135.35381230181883
76,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,76,True,2148,2148,129.24126260487765
77,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,77,True,2181,2181,110.03100958577716
78,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,78,True,2209,2209,127.73308328117173
79,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,79,True,2245,2245,108.76268746199867
80,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,80,True,2270,2270,142.61386538580655
81,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,81,True,2305,2305,132.67656448451407
82,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,82,True,2335,2335,99.92030389667843
83,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,83,True,2357,2357,118.65552200424054
84,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,84,True,2386,2386,113.91615311450687
85,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,85,True,2406,2406,120.82761618962513
86,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,86,True,2434,2434,154.96648433938617
87,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,87,True,2464,2464,160.4995880191841
88,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,88,True,2495,2495,107.30952588812579
89,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,89,True,2520,2520,126.57998120185175
90,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,90,True,2550,2550,128.2040093943815
91,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,91,True,2580,2580,125.72132136351138
92,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,92,True,2599,2599,131.02705693301232
93,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,93,True,2623,2623,156.96989435562864
94,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,94,True,2658,2658,145.66357957036917
95,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,95,True,2691,2691,100.30301675333476
96,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,96,True,2720,2720,121.64127941380184
97,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,97,True,2742,2742,141.72757808894767
98,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,98,True,2766,2766,156.43714065089398
99,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,99,True,2796,2796,128.9976136705991
100,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,100,True,2833,2833,177.39696145471316
101,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,101,True,2860,2860,114.54265139192512
102,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,102,True,2884,2884,182.94876247548837
103,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,103,True,2918,2918,148.94876247548837
104,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,104,True,2940,2940,147.9328373690123
105,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,105,True,2978,2978,136.22175602326706
106,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,106,True,3007,3007,151.13568964374872
107,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,107,True,3028,3028,155.71835401384988
108,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,108,True,3063,3063,149.37014570988367
109,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,109,True,3094,3094,139.1609755757704
110,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,110,True,3119,3119,121.42219893857146
111,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,111,True,3147,3147,122.32529053936469
112,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,112,True,3180,3180,112.85213546161913
113,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,113,True,3211,3211,142.0623420730435
114,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,114,True,3246,3246,132.1847951486916
115,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,115,True,3272,3272,127.16061887773321
116,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,116,True,3301,3301,122.21965111046484
117,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,117,True,3328,3328,142.35570910688557
118,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,118,True,3352,3352,92.75444091746886
119,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,119,True,3364,3364,133.00669449490533
120,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,120,True,3397,3397,145.72454571061644
121,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,121,True,3418,3418,174.74864478763584
122,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,122,True,3450,3450,145.509182251702
123,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,123,True,3480,3480,161.74762549451407
124,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,124,True,3508,3508,106.50764598739124
125,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,125,True,3536,3536,226.32614659430692
126,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,126,True,3569,3569,123.83931574580902
127,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,127,True,3596,3596,166.32614659430692
128,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,128,True,3630,3630,178.06242436205684
129,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,129,True,3656,3656,180.86105604647264
130,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,130,True,3678,3678,132.64297771013298
131,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,131,True,3706,3706,130.86105604647264
132,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,132,True,3736,3736,147.00649025108032
133,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,133,True,3776,3776,156.23225968067982
134,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,134,True,3805,3805,103.0694058892118
135,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,135,True,3831,3831,140.88918703338732
136,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,136,True,3856,3856,146.3105752615852
137,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,137,True,3871,3871,137.6970801714674
138,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,138,True,3905,3905,119.24495955013754
139,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,139,True,3932,3932,127.24951390785463
140,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,140,True,3960,3960,123.10513894038831
141,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,141,True,3982,3982,145.738109492464
142,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,142,True,4008,4008,173.45846876704582
143,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,143,True,4038,4038,115.62320288972387
144,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,144,True,4064,4064,111.73491925585586
145,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,145,True,4092,4092,158.61420835513582
146,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,146,True,4122,4122,131.03653910174035
147,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,147,True,4140,4140,140.4953138023102
148,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,148,True,4178,4178,132.36646374139764
149,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,149,True,4204,4204,148.83771988731587
150,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,150,True,4231,4231,109.13677966638443
151,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,151,True,4269,4269,136.75039683779505
152,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,152,True,4291,4291,140.6251631792211
153,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,153,True,4311,4311,144.79982917343204
154,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,154,True,4330,4330,131.49315499444128
155,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,155,True,4348,4348,165.8692254586922
156,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,156,True,4382,4382,149.49810879008874
157,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,157,True,4415,4415,139.29772281718124
158,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,158,True,4435,4435,144.87043059689222
159,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,159,True,4465,4465,144.1835731271376
160,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,160,True,4489,4489,155.94841757450195
161,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,161,True,4515,4515,154.66300342551403
162,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,162,True,4540,4540,181.2207994490218
163,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,163,True,4574,4574,173.588347795936
164,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,164,True,4606,4606,162.7944216148926
165,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,165,True,4626,4626,198.33844381726522
166,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,166,True,4654,4654,170.33844381726522
167,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,167,True,4679,4679,171.0313930860484
168,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,168,True,4705,4705,171.40797976929753
169,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,169,True,4741,4741,180.6838394592496
170,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,170,True,4766,4766,161.28936924341087
171,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,171,True,4806,4806,141.00350335232633
172,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,172,True,4836,4836,168.60606354228366
173,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,173,True,4860,4860,160.6363706648208
174,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,174,True,4890,4890,141.70725936888448
175,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,175,True,4909,4909,142.04674943539612
176,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,176,True,4926,4926,175.06646862248726
177,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,177,True,4953,4953,148.06646862248726
178,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,178,True,4978,4978,148.88362325759954
179,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,179,True,4999,4999,133.08507453577022
180,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,180,True,5029,5029,127.84183359849612
181,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,181,True,5048,5048,176.1884013412964
182,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,182,True,5079,5079,109.97381909752949
183,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,183,True,5105,5105,182.59573406507207
184,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,184,True,5131,5131,161.4905969126221
185,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,185,True,5163,5163,124.59573406507207
186,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,186,True,5190,5190,125.7046795438755
187,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,187,True,5210,5210,187.14984867764633
188,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,188,True,5227,5227,125.27659902871255
189,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,189,True,5247,5247,128.21517617003792
190,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,190,True,5279,5279,192.44524097148042
191,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,191,True,5321,5321,109.46538772301938
192,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,192,True,5345,5345,131.68682812050702
193,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,193,True,5363,5363,132.4077641686572
194,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,194,True,5393,5393,127.90058753038647
195,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,195,True,5420,5420,140.75691647020722
196,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,196,True,5449,5449,138.4161859684491
197,93fed126-bc21-4a8a-8537-296e8e2f8ccc,6,197,True,5464,5464,147.25196466367015
