,client_id,workflow_id,job_id,was_completed,drop_task_id,deadline,create_time,response_time
0,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,0,True,,196,40,102.8355156152812
1,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,1,True,,225,69,104.88473556155498
2,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,2,True,,262,106,105.5881488683051
3,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,3,True,,304,148,89.45978994828553
4,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,4,True,,333,177,117.59191096714
5,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,5,True,,365,209,120.80225828119762
6,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,6,True,,399,243,115.0348873009143
7,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,7,True,,437,281,115.21093268177884
8,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,8,True,,469,313,75.12636774665714
9,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,9,True,,504,348,73.67420962912638
10,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,10,True,,534,378,74.95587867402435
11,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,11,True,,571,415,71.43327829744572
12,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,12,True,,609,453,70.20954130682549
13,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,13,True,,641,485,73.45716520123301
14,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,14,True,,680,524,70.5279920407803
15,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,15,True,,707,551,82.59063878363463
16,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,16,True,,738,582,74.513299577618
17,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,17,True,,770,614,70.84059175921413
18,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,18,True,,806,650,76.62879903917826
19,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,19,True,,843,687,74.63783234428786
20,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,20,True,,869,713,84.72908958385358
21,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,21,True,,891,735,81.10334491243566
22,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,22,True,,925,769,80.79110822142331
23,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,23,True,,967,811,77.24814190124539
24,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,24,True,,999,843,71.77504998280097
25,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,25,True,,1027,871,73.41512524208258
26,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,26,True,,1068,912,75.69239970196247
27,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,27,True,,1107,951,68.82218156334147
28,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,28,True,,1148,992,77.23439200792927
29,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,29,True,,1181,1025,68.36193028435036
30,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,30,True,,1224,1068,73.61995042641252
31,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,31,True,,1257,1101,67.43704157236857
32,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,32,True,,1289,1133,139.389690019118
33,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,33,True,,1329,1173,120.17804404126036
34,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,34,True,,1373,1217,107.8233738835952
35,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,35,True,,1400,1244,127.65838614545078
36,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,36,True,,1441,1285,90.90520602001743
37,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,37,True,,1482,1326,95.37591158941837
38,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,38,True,,1518,1362,94.98313703177791
39,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,39,True,,1550,1394,121.34842578782445
40,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,40,True,,1595,1439,92.63479688085636
41,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,41,True,,1629,1473,108.78231026214394
42,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,42,True,,1659,1503,94.01739363583283
43,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,43,True,,1691,1535,66.8443654239934
44,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,44,True,,1729,1573,85.82864532684562
45,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,45,True,,1771,1615,119.6085984408378
46,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,46,True,,1815,1659,80.25985453666522
47,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,47,True,,1847,1691,115.97671459351045
48,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,48,True,,1877,1721,75.24779679921107
49,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,49,True,,1911,1755,78.44220884177389
50,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,50,True,,1938,1782,74.62775242269049
51,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,51,True,,1986,1830,78.76718636372448
52,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,52,True,,2022,1866,79.46824155926356
53,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,53,True,,2073,1917,114.31081679231738
54,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,54,True,,2109,1953,90.02300260929815
55,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,55,True,,2141,1985,112.25692381274075
56,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,56,True,,2179,2023,79.77806960306452
57,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,57,True,,2202,2046,79.27600761362874
58,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,58,True,,2247,2091,95.09384055470764
59,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,59,True,,2275,2119,92.42568095969591
60,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,60,True,,2314,2158,79.54073757312744
61,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,61,True,,2345,2189,77.76490368133318
62,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,62,True,,2378,2222,77.33299599623615
63,144bce1b-afea-4cb2-909f-ca080bc7e51e,6,63,True,,2416,2260,115.32221161468442
