,time,worker_id,event
0,39.0,N/A,[Job Arrival at Scheduler (Job 0)] ++
1,39.0,a88e2906-f7ee-491b-968f-1d41d6abad46,[Task Arrival (Job 0 - Task 0) at [Worker_id:a88e2906-f7ee-491b-968f-1d41d6abad46]] ---
2,39.0,9054eb97-40ae-4927-a4f4-f8bb1fd57edc,[Task Arrival (Job 0 - Task 1) at [Worker_id:9054eb97-40ae-4927-a4f4-f8bb1fd57edc]] ---
3,39.0,a88e2906-f7ee-491b-968f-1d41d6abad46,"[Batch c76a5f4d-b2fc-4bf1-a9b2-d9c06affbc66 Start (Jobs 0) at Worker a88e2906-f7ee-491b-968f-1d41d6abad46, Model 0]"
4,39.0,9054eb97-40ae-4927-a4f4-f8bb1fd57edc,"[Batch 9ac69698-de9a-4ef7-93fd-1edec84a4ea4 Start (Jobs 0) at Worker 9054eb97-40ae-4927-a4f4-f8bb1fd57edc, Model 1]"
5,43.0,N/A,[Job Arrival at Scheduler (Job 1000)] ++
6,43.0,9245b1be-466f-4339-bfcd-ba5ed59a8056,[Task Arrival (Job 1000 - Task 0) at [Worker_id:9245b1be-466f-4339-bfcd-ba5ed59a8056]] ---
7,43.0,9245b1be-466f-4339-bfcd-ba5ed59a8056,"[Batch 2a35a42c-5712-4112-9d14-4479cce29052 Start (Jobs 1000) at Worker 9245b1be-466f-4339-bfcd-ba5ed59a8056, Model 15]"
8,44.0,N/A,[Job Arrival at Scheduler (Job 2000)] ++
9,44.0,3d50a819-7e07-49c8-b781-c1966a617369,[Task Arrival (Job 2000 - Task 0) at [Worker_id:3d50a819-7e07-49c8-b781-c1966a617369]] ---
10,44.0,3d50a819-7e07-49c8-b781-c1966a617369,"[Batch 2a630287-337e-4e59-a99c-7fc3086fae95 Start (Jobs 2000) at Worker 3d50a819-7e07-49c8-b781-c1966a617369, Model 16]"
11,46.61547330084647,a88e2906-f7ee-491b-968f-1d41d6abad46,[Batch c76a5f4d-b2fc-4bf1-a9b2-d9c06affbc66 End (Jobs 0) at Worker a88e2906-f7ee-491b-968f-1d41d6abad46]
12,54.34722915129366,9245b1be-466f-4339-bfcd-ba5ed59a8056,[Batch 2a35a42c-5712-4112-9d14-4479cce29052 End (Jobs 1000) at Worker 9245b1be-466f-4339-bfcd-ba5ed59a8056]
13,54.34722915129366,a88e2906-f7ee-491b-968f-1d41d6abad46,"[Tasks Arrival at Worker (Job ID, Task ID: [(1000, 1)]) at a88e2906-f7ee-491b-968f-1d41d6abad46] ---"
14,54.34722915129366,133c81fa-05ee-46b8-8527-35e115164dce,"[Tasks Arrival at Worker (Job ID, Task ID: [(1000, 2)]) at 133c81fa-05ee-46b8-8527-35e115164dce] ---"
15,54.34722915129366,a88e2906-f7ee-491b-968f-1d41d6abad46,"[Batch 27e3d4d6-f27e-43c8-9f31-5978528dcc46 Start (Jobs 1000) at Worker a88e2906-f7ee-491b-968f-1d41d6abad46, Model 0]"
16,54.34722915129366,133c81fa-05ee-46b8-8527-35e115164dce,"[Batch 2f783655-2511-4a8d-8c31-7b703f894879 Start (Jobs 1000) at Worker 133c81fa-05ee-46b8-8527-35e115164dce, Model 1]"
17,61.4037031814107,a88e2906-f7ee-491b-968f-1d41d6abad46,[Batch 27e3d4d6-f27e-43c8-9f31-5978528dcc46 End (Jobs 1000) at Worker a88e2906-f7ee-491b-968f-1d41d6abad46]
18,61.66410085364244,3d50a819-7e07-49c8-b781-c1966a617369,[Batch 2a630287-337e-4e59-a99c-7fc3086fae95 End (Jobs 2000) at Worker 3d50a819-7e07-49c8-b781-c1966a617369]
19,61.66410085364244,a88e2906-f7ee-491b-968f-1d41d6abad46,"[Tasks Arrival at Worker (Job ID, Task ID: [(2000, 1)]) at a88e2906-f7ee-491b-968f-1d41d6abad46] ---"
20,61.66410085364244,9054eb97-40ae-4927-a4f4-f8bb1fd57edc,"[Tasks Arrival at Worker (Job ID, Task ID: [(2000, 2)]) at 9054eb97-40ae-4927-a4f4-f8bb1fd57edc] ---"
21,61.66410085364244,a88e2906-f7ee-491b-968f-1d41d6abad46,"[Batch b592f3cf-4399-4574-bfb5-b1b27805f330 Start (Jobs 2000) at Worker a88e2906-f7ee-491b-968f-1d41d6abad46, Model 0]"
22,64.91563335914208,9054eb97-40ae-4927-a4f4-f8bb1fd57edc,[Batch 9ac69698-de9a-4ef7-93fd-1edec84a4ea4 End (Jobs 0) at Worker 9054eb97-40ae-4927-a4f4-f8bb1fd57edc]
23,64.91563335914208,a88e2906-f7ee-491b-968f-1d41d6abad46,"[Tasks Arrival at Worker (Job ID, Task ID: [(0, 2)]) at a88e2906-f7ee-491b-968f-1d41d6abad46] ---"
24,64.91563335914208,9054eb97-40ae-4927-a4f4-f8bb1fd57edc,"[Batch 4570d660-4540-41ce-b3b7-b681c9a743f6 Start (Jobs 2000) at Worker 9054eb97-40ae-4927-a4f4-f8bb1fd57edc, Model 1]"
25,64.91563335914208,a88e2906-f7ee-491b-968f-1d41d6abad46,"[Batch 65da2d85-0946-4098-bcae-1f9a9eeb1b23 Start (Jobs 0) at Worker a88e2906-f7ee-491b-968f-1d41d6abad46, Model 2]"
26,69.0760537743073,a88e2906-f7ee-491b-968f-1d41d6abad46,[Batch b592f3cf-4399-4574-bfb5-b1b27805f330 End (Jobs 2000) at Worker a88e2906-f7ee-491b-968f-1d41d6abad46]
27,70.17780763369653,a88e2906-f7ee-491b-968f-1d41d6abad46,[Batch 65da2d85-0946-4098-bcae-1f9a9eeb1b23 End (Jobs 0) at Worker a88e2906-f7ee-491b-968f-1d41d6abad46]
28,70.17780763369653,b493b063-fb8a-4c25-8c77-14acded834c3,"[Tasks Arrival at Worker (Job ID, Task ID: [(0, 3)]) at b493b063-fb8a-4c25-8c77-14acded834c3] ---"
29,70.17780763369653,b493b063-fb8a-4c25-8c77-14acded834c3,"[Batch b28f0baf-92c0-4e86-a522-2227f6ef9ce4 Start (Jobs 0) at Worker b493b063-fb8a-4c25-8c77-14acded834c3, Model 3]"
30,74.0,N/A,[Job Arrival at Scheduler (Job 2001)] ++
31,74.0,3d50a819-7e07-49c8-b781-c1966a617369,[Task Arrival (Job 2001 - Task 0) at [Worker_id:3d50a819-7e07-49c8-b781-c1966a617369]] ---
32,74.0,3d50a819-7e07-49c8-b781-c1966a617369,"[Batch b6156cc1-2978-4b8b-9986-f1fccb791844 Start (Jobs 2001) at Worker 3d50a819-7e07-49c8-b781-c1966a617369, Model 16]"
33,84.0,N/A,[Job Arrival at Scheduler (Job 1001)] ++
34,84.0,9245b1be-466f-4339-bfcd-ba5ed59a8056,[Task Arrival (Job 1001 - Task 0) at [Worker_id:9245b1be-466f-4339-bfcd-ba5ed59a8056]] ---
