,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp
0,2000,0,70310848-bcc2-4acd-99ba-1deb7dfd41f2,8,16,2e278e4c-8850-43c2-a79f-639cb27641be,16.0,16.0,16.0,16.0,37.259488449930764,
1,1000,0,3332e2d3-384a-4720-b4a5-abb67ea5cb32,7,15,3303dff5-6bbb-406f-844a-12d546a716bd,20.0,20.0,20.0,20.0,29.29055237794212,
2,0,0,818debbd-a734-4731-bea4-7eda042f2778,6,0,879eb2a8-adab-4285-94ff-840684d53c39,21.0,21.0,21.0,21.0,28.467059002305042,
3,0,1,818debbd-a734-4731-bea4-7eda042f2778,6,1,81f63bb6-82a3-449f-bd96-0d6c0071f561,21.0,21.0,21.0,21.0,51.796935492848746,
4,1000,1,3332e2d3-384a-4720-b4a5-abb67ea5cb32,7,0,879eb2a8-adab-4285-94ff-840684d53c39,29.29055237794212,,,29.29055237794212,36.454873959769905,
5,1000,2,3332e2d3-384a-4720-b4a5-abb67ea5cb32,7,1,9c42bf68-0ed4-4a67-99d6-1561192d311e,29.29055237794212,29.29055237794212,29.29055237794212,29.29055237794212,60.73240966145026,
6,2000,1,70310848-bcc2-4acd-99ba-1deb7dfd41f2,8,0,879eb2a8-adab-4285-94ff-840684d53c39,37.259488449930764,,,37.259488449930764,45.17015119714288,
7,2000,2,70310848-bcc2-4acd-99ba-1deb7dfd41f2,8,1,706d0fe7-7a52-4193-9c35-c6f735106786,37.259488449930764,37.259488449930764,37.259488449930764,37.259488449930764,72.98018011150172,
8,2001,0,70310848-bcc2-4acd-99ba-1deb7dfd41f2,8,16,2e278e4c-8850-43c2-a79f-639cb27641be,41.0,41.0,41.0,41.0,62.031360505563285,
9,1001,0,3332e2d3-384a-4720-b4a5-abb67ea5cb32,7,15,3303dff5-6bbb-406f-844a-12d546a716bd,47.0,47.0,47.0,47.0,57.24319001625391,
