,time,event
0,16.0,"[16] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2000, Workflow 8], 'from_client_id': UUID('70310848-bcc2-4acd-99ba-1deb7dfd41f2'), 'ignore_transfer_time': True}"
1,16.0,"[16] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2000, Workflow 8]}"
2,16.0,"[16] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'worker_id': UUID('2e278e4c-8850-43c2-a79f-639cb27641be'), 'force_instance_id': UUID('26f927d9-c3bd-4535-8952-ef032a2c3a3e')}"
3,16.0,"[16] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('81f63bb6-82a3-449f-bd96-0d6c0071f561'), 'to_worker_id': UUID('2e278e4c-8850-43c2-a79f-639cb27641be'), 'force_instance_id': UUID('26f927d9-c3bd-4535-8952-ef032a2c3a3e'), 'ignore_transfer_time': True}"
4,16.0,"[16] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('81f63bb6-82a3-449f-bd96-0d6c0071f561'), 'to_worker_id': UUID('2e278e4c-8850-43c2-a79f-639cb27641be'), 'force_instance_id': UUID('26f927d9-c3bd-4535-8952-ef032a2c3a3e')}"
5,16.0,"[16] [Event ID: 11] Batch Started at Worker {'batch': [Batch 43179374-6499-45eb-8df2-0b441f3e4f9f | Model ID 16] <Jobs [2000]>, 'model_instance_id': UUID('26f927d9-c3bd-4535-8952-ef032a2c3a3e'), 'worker_id': UUID('2e278e4c-8850-43c2-a79f-639cb27641be')}"
6,20.0,"[20] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1000, Workflow 7], 'from_client_id': UUID('3332e2d3-384a-4720-b4a5-abb67ea5cb32'), 'ignore_transfer_time': True}"
7,20.0,"[20] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1000, Workflow 7]}"
8,20.0,"[20] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1000, Task ID 0]], 'worker_id': UUID('3303dff5-6bbb-406f-844a-12d546a716bd'), 'force_instance_id': UUID('df131781-1ecd-4fe6-a65f-310d0f1d8e5f')}"
9,20.0,"[20] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': UUID('81f63bb6-82a3-449f-bd96-0d6c0071f561'), 'to_worker_id': UUID('3303dff5-6bbb-406f-844a-12d546a716bd'), 'force_instance_id': UUID('df131781-1ecd-4fe6-a65f-310d0f1d8e5f'), 'ignore_transfer_time': True}"
10,20.0,"[20] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': UUID('81f63bb6-82a3-449f-bd96-0d6c0071f561'), 'to_worker_id': UUID('3303dff5-6bbb-406f-844a-12d546a716bd'), 'force_instance_id': UUID('df131781-1ecd-4fe6-a65f-310d0f1d8e5f')}"
11,20.0,"[20] [Event ID: 11] Batch Started at Worker {'batch': [Batch bf4a4f46-6944-4db9-8c45-82ad0b39cd01 | Model ID 15] <Jobs [1000]>, 'model_instance_id': UUID('df131781-1ecd-4fe6-a65f-310d0f1d8e5f'), 'worker_id': UUID('3303dff5-6bbb-406f-844a-12d546a716bd')}"
12,21.0,"[21] [Event ID: 0] Job Sent to Scheduler {'job': [Job 0, Workflow 6], 'from_client_id': UUID('818debbd-a734-4731-bea4-7eda042f2778'), 'ignore_transfer_time': True}"
13,21.0,"[21] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 0, Workflow 6]}"
14,21.0,"[21] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 0, Task ID 0]], 'worker_id': UUID('879eb2a8-adab-4285-94ff-840684d53c39'), 'force_instance_id': UUID('0ee7adbf-3426-48f2-a969-bc16d025937c')}"
15,21.0,"[21] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 0, Task ID 1]], 'worker_id': UUID('81f63bb6-82a3-449f-bd96-0d6c0071f561'), 'force_instance_id': UUID('092b6e64-358d-4764-a890-787b57ea2638')}"
16,21.0,"[21] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 0, Task ID 0]], 'from_worker_id': UUID('81f63bb6-82a3-449f-bd96-0d6c0071f561'), 'to_worker_id': UUID('879eb2a8-adab-4285-94ff-840684d53c39'), 'force_instance_id': UUID('0ee7adbf-3426-48f2-a969-bc16d025937c'), 'ignore_transfer_time': True}"
17,21.0,"[21] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 0, Task ID 1]], 'from_worker_id': UUID('81f63bb6-82a3-449f-bd96-0d6c0071f561'), 'to_worker_id': UUID('81f63bb6-82a3-449f-bd96-0d6c0071f561'), 'force_instance_id': UUID('092b6e64-358d-4764-a890-787b57ea2638'), 'ignore_transfer_time': True}"
18,21.0,"[21] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 0, Task ID 0]], 'from_worker_id': UUID('81f63bb6-82a3-449f-bd96-0d6c0071f561'), 'to_worker_id': UUID('879eb2a8-adab-4285-94ff-840684d53c39'), 'force_instance_id': UUID('0ee7adbf-3426-48f2-a969-bc16d025937c')}"
19,21.0,"[21] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 0, Task ID 1]], 'from_worker_id': UUID('81f63bb6-82a3-449f-bd96-0d6c0071f561'), 'to_worker_id': UUID('81f63bb6-82a3-449f-bd96-0d6c0071f561'), 'force_instance_id': UUID('092b6e64-358d-4764-a890-787b57ea2638')}"
20,21.0,"[21] [Event ID: 11] Batch Started at Worker {'batch': [Batch cb22c539-b26f-4370-afe4-718a8ee99e57 | Model ID 0] <Jobs [0]>, 'model_instance_id': UUID('0ee7adbf-3426-48f2-a969-bc16d025937c'), 'worker_id': UUID('879eb2a8-adab-4285-94ff-840684d53c39')}"
21,21.0,"[21] [Event ID: 11] Batch Started at Worker {'batch': [Batch e6a7b3fc-5260-427d-8040-f6dd0d6048c7 | Model ID 1] <Jobs [0]>, 'model_instance_id': UUID('092b6e64-358d-4764-a890-787b57ea2638'), 'worker_id': UUID('81f63bb6-82a3-449f-bd96-0d6c0071f561')}"
22,28.467059002305042,"[28.467059002305042] [Event ID: 12] Batch Finished at Worker {'batch': [Batch cb22c539-b26f-4370-afe4-718a8ee99e57 | Model ID 0] <Jobs [0]>, 'model_instance_id': UUID('0ee7adbf-3426-48f2-a969-bc16d025937c'), 'worker_id': UUID('879eb2a8-adab-4285-94ff-840684d53c39')}"
23,29.29055237794212,"[29.29055237794212] [Event ID: 12] Batch Finished at Worker {'batch': [Batch bf4a4f46-6944-4db9-8c45-82ad0b39cd01 | Model ID 15] <Jobs [1000]>, 'model_instance_id': UUID('df131781-1ecd-4fe6-a65f-310d0f1d8e5f'), 'worker_id': UUID('3303dff5-6bbb-406f-844a-12d546a716bd')}"
24,29.29055237794212,"[29.29055237794212] [Event ID: 9] Tasks Arrival at Scheduler {'tasks': [[Job ID 1000, Task ID 1], [Job ID 1000, Task ID 2]]}"
