,job_id,client_id,load_info_staleness,placement_info_staleness,workflow_type,job_create_time,scheduler_type,slowdown,response_time
0,0,0,1,1,6,19.0,shepherd,1.7902850760376894,108.3122471002802
1,1,0,1,1,6,50.2,shepherd,2.036259914034895,123.19372479911117
2,2,0,1,1,6,72.4,shepherd,1.442371615168079,87.26348271766878
3,3,0,1,1,6,101.60000000000001,shepherd,2.0566916546804013,124.42984510816429
4,4,0,1,1,6,134.8,shepherd,2.2411483273132036,135.58947380244882
5,5,0,1,1,6,158.0,shepherd,3.1044045473946755,187.81647511737788
6,6,0,1,1,6,183.2,shepherd,3.4179407179570664,206.7854134364025
7,7,0,1,1,6,210.39999999999998,shepherd,1.4291008344559848,86.46060048458708
8,8,0,1,1,6,239.59999999999997,shepherd,2.5710483215396547,155.5484234531491
9,9,0,1,1,6,264.79999999999995,shepherd,2.994206187503608,181.14947434396828
10,10,0,1,1,6,291.99999999999994,shepherd,2.626687462126598,158.91459145865917
11,11,0,1,1,6,315.19999999999993,shepherd,3.505183167011611,212.06358160420245
12,12,0,1,1,6,344.3999999999999,shepherd,2.888093322367818,174.72964600325298
13,13,0,1,1,6,373.5999999999999,shepherd,4.441615577941659,268.71774246547034
14,14,0,1,1,6,398.7999999999999,shepherd,4.10371802125444,248.2749402858936
15,17,0,1,1,6,474.39999999999986,shepherd,3.593459845873284,217.40432067533368
16,18,0,1,1,6,499.59999999999985,shepherd,3.092268131110213,187.0822219321679
17,19,0,1,1,6,527.7999999999998,shepherd,4.634816405243671,280.4063925172421
18,23,0,1,1,6,620.6,shepherd,4.830037258040965,292.2172541114784
19,27,0,1,1,6,733.4000000000002,shepherd,4.351075873494832,263.24009034643734
20,28,0,1,1,6,764.6000000000003,shepherd,3.515722826451875,212.70123100033845
21,29,0,1,1,6,796.8000000000003,shepherd,4.929267778695107,298.220700611054
22,30,0,1,1,6,823.0000000000003,shepherd,5.177029307148863,313.2102730825062
23,32,0,1,1,6,882.4000000000004,shepherd,5.077514204090915,307.1896093475003
24,33,0,1,1,6,907.6000000000005,shepherd,4.8871979241892625,295.6754744134504
25,37,0,1,1,6,1026.4000000000005,shepherd,4.976380734493669,301.07103443686697
26,38,0,1,1,6,1058.6000000000006,shepherd,4.584971316520326,277.3907646494797
27,39,0,1,1,6,1086.8000000000006,shepherd,4.996653491606564,302.2975362421971
28,41,0,1,1,6,1147.2000000000007,shepherd,5.0195268534738915,303.6813746351704
