,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp
0,2000,0,b3784032-448d-4e12-aec6-4229758ba2e2,8,16,7e77dcc9-fba1-4c6b-aead-84df92922145,32.0,32.0,32.0,32.0,52.83871468184041,
1,1000,0,42dac4fd-c017-460c-a24b-ffbf9229956c,7,15,010e003e-f08c-4060-9802-edc3fb545369,36.0,36.0,36.0,36.0,44.873252931440575,
2,0,0,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,0,0b619ebe-b259-4035-bce9-8140bc5b99b1,40.0,40.0,40.0,40.0,46.96886288509591,
3,0,1,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,1,18ea2dff-9f36-48f6-94eb-b17e902b9f9d,40.0,40.0,40.0,40.0,71.51592220509838,
4,1000,1,42dac4fd-c017-460c-a24b-ffbf9229956c,7,0,0b619ebe-b259-4035-bce9-8140bc5b99b1,44.873252931440575,46.96886288509591,46.96886288509591,46.96886288509591,54.40133408788505,
5,1000,2,42dac4fd-c017-460c-a24b-ffbf9229956c,7,1,74a0739d-b8fe-471a-ae24-0a6306ed0143,44.873252931440575,44.873252931440575,44.873252931440575,44.873252931440575,74.66781122061988,
6,2000,1,b3784032-448d-4e12-aec6-4229758ba2e2,8,0,0b619ebe-b259-4035-bce9-8140bc5b99b1,52.83871468184041,54.40133408788505,54.40133408788505,54.40133408788505,61.5855936457519,
7,2000,2,b3784032-448d-4e12-aec6-4229758ba2e2,8,1,cbcda3b2-369f-4f70-a2c7-df7943d50ee9,52.83871468184041,52.83871468184041,52.83871468184041,52.83871468184041,84.04978788759061,
8,1001,0,42dac4fd-c017-460c-a24b-ffbf9229956c,7,15,010e003e-f08c-4060-9802-edc3fb545369,64.0,64.0,64.0,64.0,76.11414702242352,
9,2001,0,b3784032-448d-4e12-aec6-4229758ba2e2,8,16,7e77dcc9-fba1-4c6b-aead-84df92922145,69.0,69.0,69.0,69.0,91.4936485342092,
10,1,0,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,0,0b619ebe-b259-4035-bce9-8140bc5b99b1,69.0,69.0,69.0,69.0,76.67942539225388,
11,1,1,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,1,18ea2dff-9f36-48f6-94eb-b17e902b9f9d,69.0,71.51592220509838,71.51592220509838,71.51592220509838,100.38619573031659,
12,0,2,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,2,0b619ebe-b259-4035-bce9-8140bc5b99b1,71.51592220509838,71.51592220509838,71.51592220509838,71.51592220509838,74.16216641339747,
13,0,3,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,3,d1568f35-aaea-4a8c-aeda-33ea6567e45d,74.16216641339747,74.16216641339747,74.16216641339747,74.16216641339747,99.47675092871778,
14,1000,3,42dac4fd-c017-460c-a24b-ffbf9229956c,7,2,0b619ebe-b259-4035-bce9-8140bc5b99b1,74.66781122061988,74.66781122061988,74.66781122061988,74.66781122061988,78.04515258084123,
15,1001,1,42dac4fd-c017-460c-a24b-ffbf9229956c,7,0,0b619ebe-b259-4035-bce9-8140bc5b99b1,76.11414702242352,76.67942539225388,76.67942539225388,76.67942539225388,83.68131261747396,
16,1001,2,42dac4fd-c017-460c-a24b-ffbf9229956c,7,1,74a0739d-b8fe-471a-ae24-0a6306ed0143,76.11414702242352,76.11414702242352,76.11414702242352,76.11414702242352,110.23920543369849,
17,1000,4,42dac4fd-c017-460c-a24b-ffbf9229956c,7,3,69114bcb-deec-4e51-8208-d4f55b451f92,78.04515258084123,78.04515258084123,78.04515258084123,78.04515258084123,103.34010406371534,
18,2000,3,b3784032-448d-4e12-aec6-4229758ba2e2,8,2,0b619ebe-b259-4035-bce9-8140bc5b99b1,84.04978788759061,84.04978788759061,84.04978788759061,84.04978788759061,89.78996232773207,
19,2000,4,b3784032-448d-4e12-aec6-4229758ba2e2,8,3,50a0ef58-64bf-4018-ac32-2f7992f69b41,89.78996232773207,89.78996232773207,89.78996232773207,89.78996232773207,115.65702110986273,
20,2001,1,b3784032-448d-4e12-aec6-4229758ba2e2,8,0,0b619ebe-b259-4035-bce9-8140bc5b99b1,91.4936485342092,,,91.4936485342092,98.43998547512984,
21,2001,2,b3784032-448d-4e12-aec6-4229758ba2e2,8,1,cbcda3b2-369f-4f70-a2c7-df7943d50ee9,91.4936485342092,91.4936485342092,91.4936485342092,91.4936485342092,122.26404189680503,
22,1002,0,42dac4fd-c017-460c-a24b-ffbf9229956c,7,15,010e003e-f08c-4060-9802-edc3fb545369,92.0,92.0,92.0,92.0,101.8857306364887,
23,0,4,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,14,d0f04ed3-0aff-4721-bd5c-31ea0b1e2450,99.47675092871778,99.47675092871778,99.47675092871778,99.47675092871778,102.20405732271266,
24,1,2,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,2,0b619ebe-b259-4035-bce9-8140bc5b99b1,100.38619573031659,100.38619573031659,100.38619573031659,100.38619573031659,102.0388502466967,
25,1002,1,42dac4fd-c017-460c-a24b-ffbf9229956c,7,0,0b619ebe-b259-4035-bce9-8140bc5b99b1,101.8857306364887,,,101.8857306364887,109.89495016529332,
26,1002,2,42dac4fd-c017-460c-a24b-ffbf9229956c,7,1,18ea2dff-9f36-48f6-94eb-b17e902b9f9d,101.8857306364887,101.8857306364887,101.8857306364887,101.8857306364887,134.40111078698337,
27,2002,0,b3784032-448d-4e12-aec6-4229758ba2e2,8,16,7e77dcc9-fba1-4c6b-aead-84df92922145,102.0,102.0,102.0,102.0,121.42157445545872,
28,1,3,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,3,d1568f35-aaea-4a8c-aeda-33ea6567e45d,102.0388502466967,102.0388502466967,102.0388502466967,102.0388502466967,128.5648192386306,
29,2,0,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,0,0b619ebe-b259-4035-bce9-8140bc5b99b1,106.0,109.89495016529332,109.89495016529332,109.89495016529332,116.52933072430493,
30,2,1,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,1,74a0739d-b8fe-471a-ae24-0a6306ed0143,106.0,110.23920543369849,110.23920543369849,110.23920543369849,144.08519923639614,
31,1001,3,42dac4fd-c017-460c-a24b-ffbf9229956c,7,2,0b619ebe-b259-4035-bce9-8140bc5b99b1,110.23920543369849,110.23920543369849,110.23920543369849,110.23920543369849,117.75959412289433,
32,1001,4,42dac4fd-c017-460c-a24b-ffbf9229956c,7,3,69114bcb-deec-4e51-8208-d4f55b451f92,117.75959412289433,117.75959412289433,117.75959412289433,117.75959412289433,142.3419591696495,
33,2002,1,b3784032-448d-4e12-aec6-4229758ba2e2,8,0,0b619ebe-b259-4035-bce9-8140bc5b99b1,121.42157445545872,121.42157445545872,121.42157445545872,121.42157445545872,128.69993384895466,
34,2002,2,b3784032-448d-4e12-aec6-4229758ba2e2,8,1,cbcda3b2-369f-4f70-a2c7-df7943d50ee9,121.42157445545872,122.26404189680503,122.26404189680503,122.26404189680503,151.00528841826664,
35,2001,3,b3784032-448d-4e12-aec6-4229758ba2e2,8,2,0b619ebe-b259-4035-bce9-8140bc5b99b1,122.26404189680503,122.26404189680503,122.26404189680503,122.26404189680503,140.55547857658453,
36,1,4,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,14,d0f04ed3-0aff-4721-bd5c-31ea0b1e2450,128.5648192386306,128.5648192386306,128.5648192386306,128.5648192386306,130.69740175288192,
37,2003,0,b3784032-448d-4e12-aec6-4229758ba2e2,8,16,7e77dcc9-fba1-4c6b-aead-84df92922145,132.0,132.0,132.0,132.0,153.28158099200365,
38,1002,3,42dac4fd-c017-460c-a24b-ffbf9229956c,7,2,0b619ebe-b259-4035-bce9-8140bc5b99b1,134.40111078698337,140.55547857658453,140.55547857658453,140.55547857658453,155.53517573688913,
39,1003,0,42dac4fd-c017-460c-a24b-ffbf9229956c,7,15,010e003e-f08c-4060-9802-edc3fb545369,140.0,140.0,140.0,140.0,150.3403387635368,
40,2001,4,b3784032-448d-4e12-aec6-4229758ba2e2,8,3,d1568f35-aaea-4a8c-aeda-33ea6567e45d,140.55547857658453,140.55547857658453,140.55547857658453,140.55547857658453,164.88417069769864,
41,2,2,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,2,0b619ebe-b259-4035-bce9-8140bc5b99b1,144.08519923639614,159.57893545389896,159.57893545389896,159.57893545389896,163.31353779484627,
42,3,0,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,0,0b619ebe-b259-4035-bce9-8140bc5b99b1,148.0,148.0,148.0,148.0,155.46242509414162,
43,3,1,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,1,18ea2dff-9f36-48f6-94eb-b17e902b9f9d,148.0,148.0,148.0,148.0,178.9711278547211,
44,1003,1,42dac4fd-c017-460c-a24b-ffbf9229956c,7,0,0b619ebe-b259-4035-bce9-8140bc5b99b1,150.3403387635368,162.52247862584602,162.52247862584602,162.52247862584602,169.61476334401968,
45,1003,2,42dac4fd-c017-460c-a24b-ffbf9229956c,7,1,74a0739d-b8fe-471a-ae24-0a6306ed0143,150.3403387635368,150.3403387635368,150.3403387635368,150.3403387635368,182.19326365377538,
46,2002,3,b3784032-448d-4e12-aec6-4229758ba2e2,8,2,0b619ebe-b259-4035-bce9-8140bc5b99b1,151.00528841826664,155.53517573688913,155.53517573688913,155.53517573688913,159.57893545389896,
47,2003,1,b3784032-448d-4e12-aec6-4229758ba2e2,8,0,0b619ebe-b259-4035-bce9-8140bc5b99b1,153.28158099200365,155.46242509414162,155.46242509414162,155.46242509414162,162.52247862584602,
48,2003,2,b3784032-448d-4e12-aec6-4229758ba2e2,8,1,cbcda3b2-369f-4f70-a2c7-df7943d50ee9,153.28158099200365,153.28158099200365,153.28158099200365,153.28158099200365,182.04168074340564,
49,1002,4,42dac4fd-c017-460c-a24b-ffbf9229956c,7,3,69114bcb-deec-4e51-8208-d4f55b451f92,155.53517573688913,155.53517573688913,155.53517573688913,155.53517573688913,181.81607367928822,
50,2002,4,b3784032-448d-4e12-aec6-4229758ba2e2,8,3,50a0ef58-64bf-4018-ac32-2f7992f69b41,159.57893545389896,159.57893545389896,159.57893545389896,159.57893545389896,185.19320081954612,
51,2,3,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,3,d1568f35-aaea-4a8c-aeda-33ea6567e45d,163.31353779484627,164.88417069769864,164.88417069769864,164.88417069769864,191.82818023222922,
52,2004,0,b3784032-448d-4e12-aec6-4229758ba2e2,8,16,7e77dcc9-fba1-4c6b-aead-84df92922145,174.0,174.0,174.0,174.0,197.6311502470684,
53,1004,0,42dac4fd-c017-460c-a24b-ffbf9229956c,7,15,010e003e-f08c-4060-9802-edc3fb545369,175.0,175.0,175.0,175.0,185.53074662754682,
54,4,0,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,0,0b619ebe-b259-4035-bce9-8140bc5b99b1,177.0,177.0,177.0,177.0,184.26663078776383,
55,4,1,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,1,18ea2dff-9f36-48f6-94eb-b17e902b9f9d,177.0,178.9711278547211,178.9711278547211,178.9711278547211,208.9008768422176,
56,3,2,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,2,0b619ebe-b259-4035-bce9-8140bc5b99b1,178.9711278547211,178.9711278547211,178.9711278547211,178.9711278547211,180.7733589030351,
57,3,3,df1bd9ae-a8e6-41a6-bada-1baf69ce0b7a,6,3,69114bcb-deec-4e51-8208-d4f55b451f92,180.7733589030351,181.81607367928822,181.81607367928822,181.81607367928822,206.2475883584755,
58,2003,3,b3784032-448d-4e12-aec6-4229758ba2e2,8,2,0b619ebe-b259-4035-bce9-8140bc5b99b1,182.04168074340564,182.04168074340564,182.04168074340564,182.04168074340564,191.06495030981904,
59,1003,3,42dac4fd-c017-460c-a24b-ffbf9229956c,7,2,0b619ebe-b259-4035-bce9-8140bc5b99b1,182.19326365377538,191.06495030981904,191.06495030981904,191.06495030981904,197.1558838814863,
