,batch_id,start_time,end_time,worker_id,model_id,batch_size,job_ids
0,b51c59a4-ce92-41b5-9324-3e1eae5dfb5a,18.0,28.708860613962138,4af50a72-bc4a-46a1-addd-1f662559c70a,15,1,[1000]
1,6e98eaf8-263b-4591-bde1-dc89402a47b1,23.0,29.854916277771544,e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c,0,1,[0]
2,d64f85df-514c-4908-ab1f-9fea002cbde1,29.854916277771544,37.3485967396311,e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c,0,1,[1000]
3,2baa9f72-1675-44bf-ae3c-1ad3dc4c22d5,23.0,53.77298677929664,19665673-7317-4f39-be7e-ffb6a31976de,1,1,[0]
4,4b4c7d21-05b3-4177-94d8-1599461642ba,29.0,53.94279822801338,3481a7ba-9ad8-4089-825f-a4043ebdf8cf,16,1,[2000]
5,91d3b12e-6ca7-4de4-afa3-bdfacdad9389,53.77298677929664,56.257221812804914,e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c,2,1,[0]
6,2c4e20fe-0486-412a-8961-27e938f2f063,28.708860613962138,58.31782570223647,826ce2d8-5149-4daa-a3b8-4d274973ff82,1,1,[1000]
7,25aefef3-4b5d-4ec3-a5b5-164a57780d17,52.0,59.6362677787594,e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c,0,1,[1]
8,0bf199c5-7043-4a0f-a3f4-6f3828f39ef0,53.0,63.03177467035704,4af50a72-bc4a-46a1-addd-1f662559c70a,15,1,[1001]
9,a997e696-a78b-4a4e-b8f8-daea2339dca6,58.31782570223647,64.70825976890403,e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c,2,1,[1000]
10,87f71aec-d4cd-4a0d-8e16-3be07bea329d,59.6362677787594,67.22838280336391,e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c,0,1,[2000]
11,539fb773-568d-432a-b86d-78e865425778,67.22838280336391,74.40595765479921,e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c,0,1,[1001]
12,e9c34d6d-4fd4-4745-b80c-65e158bdaafb,74.40595765479921,81.17744013618692,e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c,0,1,[2]
