,time,worker_id,event
0,18.0,N/A,[Job Arrival at Scheduler (Job 1000)] ++
1,18.0,4af50a72-bc4a-46a1-addd-1f662559c70a,[Task Arrival (Job 1000 - Task 0) at [Worker_id:4af50a72-bc4a-46a1-addd-1f662559c70a]] ---
2,18.0,4af50a72-bc4a-46a1-addd-1f662559c70a,"[Batch b51c59a4-ce92-41b5-9324-3e1eae5dfb5a Start (Jobs 1000) at Worker 4af50a72-bc4a-46a1-addd-1f662559c70a, Model 15]"
3,23.0,N/A,[Job Arrival at Scheduler (Job 0)] ++
4,23.0,e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c,[Task Arrival (Job 0 - Task 0) at [Worker_id:e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c]] ---
5,23.0,19665673-7317-4f39-be7e-ffb6a31976de,[Task Arrival (Job 0 - Task 1) at [Worker_id:19665673-7317-4f39-be7e-ffb6a31976de]] ---
6,23.0,e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c,"[Batch 6e98eaf8-263b-4591-bde1-dc89402a47b1 Start (Jobs 0) at Worker e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c, Model 0]"
7,23.0,19665673-7317-4f39-be7e-ffb6a31976de,"[Batch 2baa9f72-1675-44bf-ae3c-1ad3dc4c22d5 Start (Jobs 0) at Worker 19665673-7317-4f39-be7e-ffb6a31976de, Model 1]"
8,28.708860613962138,4af50a72-bc4a-46a1-addd-1f662559c70a,[Batch b51c59a4-ce92-41b5-9324-3e1eae5dfb5a End (Jobs 1000) at Worker 4af50a72-bc4a-46a1-addd-1f662559c70a]
9,28.708860613962138,e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c,"[Tasks Arrival at Worker (Job ID, Task ID: [(1000, 1)]) at e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c] ---"
10,28.708860613962138,826ce2d8-5149-4daa-a3b8-4d274973ff82,"[Tasks Arrival at Worker (Job ID, Task ID: [(1000, 2)]) at 826ce2d8-5149-4daa-a3b8-4d274973ff82] ---"
11,28.708860613962138,826ce2d8-5149-4daa-a3b8-4d274973ff82,"[Batch 2c4e20fe-0486-412a-8961-27e938f2f063 Start (Jobs 1000) at Worker 826ce2d8-5149-4daa-a3b8-4d274973ff82, Model 1]"
12,29.0,N/A,[Job Arrival at Scheduler (Job 2000)] ++
13,29.0,3481a7ba-9ad8-4089-825f-a4043ebdf8cf,[Task Arrival (Job 2000 - Task 0) at [Worker_id:3481a7ba-9ad8-4089-825f-a4043ebdf8cf]] ---
14,29.0,3481a7ba-9ad8-4089-825f-a4043ebdf8cf,"[Batch 4b4c7d21-05b3-4177-94d8-1599461642ba Start (Jobs 2000) at Worker 3481a7ba-9ad8-4089-825f-a4043ebdf8cf, Model 16]"
15,29.854916277771544,e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c,[Batch 6e98eaf8-263b-4591-bde1-dc89402a47b1 End (Jobs 0) at Worker e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c]
