,client_id,workflow_id,job_id,was_completed,drop_task_id,deadline,create_time,response_time
0,e502e9a4-578b-4f67-a29f-cb282214a74d,6,0,False,0.0,182,26,0.879999999999999
1,e502e9a4-578b-4f67-a29f-cb282214a74d,6,1,True,,214,58,79.11913777379115
2,e502e9a4-578b-4f67-a29f-cb282214a74d,6,2,False,0.0,235,79,0.8799999999999955
3,e502e9a4-578b-4f67-a29f-cb282214a74d,6,3,False,0.0,264,108,0.8799999999999955
4,e502e9a4-578b-4f67-a29f-cb282214a74d,6,4,True,,298,142,78.8044883121315
5,e502e9a4-578b-4f67-a29f-cb282214a74d,6,5,False,0.0,320,164,0.8799999999999955
6,e502e9a4-578b-4f67-a29f-cb282214a74d,6,6,True,,345,189,66.92451333434599
7,e502e9a4-578b-4f67-a29f-cb282214a74d,6,7,False,0.0,372,216,0.8799999999999955
8,e502e9a4-578b-4f67-a29f-cb282214a74d,6,8,False,0.0,401,245,0.8799999999999955
9,e502e9a4-578b-4f67-a29f-cb282214a74d,6,9,False,0.0,425,269,0.8799999999999955
10,e502e9a4-578b-4f67-a29f-cb282214a74d,6,10,True,,452,296,69.92138647463946
11,e502e9a4-578b-4f67-a29f-cb282214a74d,6,11,False,0.0,475,319,0.8799999999999955
12,e502e9a4-578b-4f67-a29f-cb282214a74d,6,12,True,,504,348,75.84253083602584
13,e502e9a4-578b-4f67-a29f-cb282214a74d,6,13,False,0.0,533,377,0.8799999999999955
14,e502e9a4-578b-4f67-a29f-cb282214a74d,6,14,False,0.0,558,402,0.8799999999999955
15,e502e9a4-578b-4f67-a29f-cb282214a74d,6,15,True,,589,433,75.84326729602805
16,e502e9a4-578b-4f67-a29f-cb282214a74d,6,16,True,,609,453,75.60468213060881
17,e502e9a4-578b-4f67-a29f-cb282214a74d,6,17,False,0.0,633,477,0.8799999999999955
18,e502e9a4-578b-4f67-a29f-cb282214a74d,6,18,True,,658,502,175.0520198141545
19,e502e9a4-578b-4f67-a29f-cb282214a74d,6,19,True,,686,530,77.2671792984894
20,e502e9a4-578b-4f67-a29f-cb282214a74d,6,20,True,,724,568,89.4870855530828
21,e502e9a4-578b-4f67-a29f-cb282214a74d,6,21,True,,753,597,88.66397562651275
22,e502e9a4-578b-4f67-a29f-cb282214a74d,6,22,True,,772,616,87.45170197263292
23,e502e9a4-578b-4f67-a29f-cb282214a74d,6,23,True,,787,631,80.45561660055648
24,e502e9a4-578b-4f67-a29f-cb282214a74d,6,24,False,0.0,813,657,0.8799999999999955
25,e502e9a4-578b-4f67-a29f-cb282214a74d,6,25,False,0.0,847,691,0.8799999999999955
26,e502e9a4-578b-4f67-a29f-cb282214a74d,6,26,False,0.0,871,715,0.8799999999999955
27,e502e9a4-578b-4f67-a29f-cb282214a74d,6,27,False,0.0,892,736,0.8799999999999955
28,e502e9a4-578b-4f67-a29f-cb282214a74d,6,28,False,0.0,924,768,0.8799999999999955
29,e502e9a4-578b-4f67-a29f-cb282214a74d,6,29,True,,955,799,71.97640365462132
30,e502e9a4-578b-4f67-a29f-cb282214a74d,6,30,True,,987,831,68.06804569866608
