,time,client_id,workflow_id,job_id,task_id,model_id,worker_id
0,48.400000000000006,0,6,1,0,0,N/A
1,48.400000000000006,0,6,1,1,1,N/A
2,48.400000000000006,0,6,1,0,0,d469948e-b630-4979-9517-38424a746502
3,48.400000000000006,0,6,1,1,1,09f1e2da-7a04-4f85-8dcf-b218f7cd72cd
4,56.400000000000006,1,7,5001,0,0,N/A
5,56.400000000000006,1,7,5001,1,1,N/A
6,56.400000000000006,1,7,5001,0,0,d469948e-b630-4979-9517-38424a746502
7,56.400000000000006,1,7,5001,1,1,8b555bc1-da6d-4146-8266-60df33e1c371
8,74.60000000000001,0,6,2,0,0,N/A
9,74.60000000000001,0,6,2,1,1,N/A
10,74.60000000000001,0,6,2,0,0,d469948e-b630-4979-9517-38424a746502
11,74.60000000000001,0,6,2,1,1,502d32a2-5469-461c-9649-729d0a51d845
12,80.60000000000001,2,8,10002,0,0,N/A
13,80.60000000000001,2,8,10002,1,1,N/A
14,80.60000000000001,2,8,10002,0,0,d469948e-b630-4979-9517-38424a746502
15,80.60000000000001,2,8,10002,1,1,09f1e2da-7a04-4f85-8dcf-b218f7cd72cd
16,82.04685463636649,0,6,1,2,2,d469948e-b630-4979-9517-38424a746502
17,89.1808609991136,1,7,5001,2,2,d469948e-b630-4979-9517-38424a746502
18,90.41043765823555,0,6,1,3,3,61ef6567-359b-47a4-9251-17971be14320
19,97.80000000000001,1,7,5003,0,0,N/A
20,97.80000000000001,1,7,5003,1,1,N/A
21,97.80000000000001,1,7,5003,0,0,d469948e-b630-4979-9517-38424a746502
22,97.80000000000001,1,7,5003,1,1,8b555bc1-da6d-4146-8266-60df33e1c371
23,98.2164876895689,1,7,5001,3,3,27e16197-7dfc-4f2f-9319-02f9fc7298c0
24,100.80000000000001,2,8,10003,0,0,N/A
25,100.80000000000001,2,8,10003,1,1,N/A
26,100.80000000000001,2,8,10003,0,0,d469948e-b630-4979-9517-38424a746502
27,100.80000000000001,2,8,10003,1,1,502d32a2-5469-461c-9649-729d0a51d845
28,104.80000000000001,0,6,3,0,0,N/A
29,104.80000000000001,0,6,3,1,1,N/A
30,104.80000000000001,0,6,3,0,0,d469948e-b630-4979-9517-38424a746502
31,104.80000000000001,0,6,3,1,1,09f1e2da-7a04-4f85-8dcf-b218f7cd72cd
32,108.05231307827114,0,6,2,2,2,d469948e-b630-4979-9517-38424a746502
33,114.24101377240794,2,8,10002,2,2,d469948e-b630-4979-9517-38424a746502
34,118.00000000000001,1,7,5004,0,0,N/A
35,118.00000000000001,1,7,5004,1,1,N/A
36,118.00000000000001,1,7,5004,0,0,d469948e-b630-4979-9517-38424a746502
37,118.00000000000001,1,7,5004,1,1,8b555bc1-da6d-4146-8266-60df33e1c371
38,119.33235895048176,0,6,2,3,3,bf0a0bc4-2d2d-4ea9-be84-384b0db2c375
39,120.57804583166568,0,6,1,4,14,2c00b942-2ebc-4298-aadc-e3fc0e096827
40,126.95047194289164,1,7,5001,4,15,2707ba38-dddd-4330-9c89-a9c3c75915ba
41,128.815781405082,2,8,10002,3,3,61ef6567-359b-47a4-9251-17971be14320
42,128.9565946378286,1,7,5003,2,2,d469948e-b630-4979-9517-38424a746502
43,139.49267576567675,2,8,10003,2,2,d469948e-b630-4979-9517-38424a746502
44,142.2,2,8,10005,0,0,N/A
45,142.2,2,8,10005,1,1,N/A
46,142.2,2,8,10005,0,0,d469948e-b630-4979-9517-38424a746502
47,142.2,2,8,10005,1,1,502d32a2-5469-461c-9649-729d0a51d845
48,143.58769151729857,1,7,5003,3,3,27e16197-7dfc-4f2f-9319-02f9fc7298c0
49,144.4249005040983,0,6,3,2,2,d469948e-b630-4979-9517-38424a746502
50,147.10438827387722,0,6,2,4,14,2c00b942-2ebc-4298-aadc-e3fc0e096827
51,147.2,0,6,5,0,0,N/A
52,147.2,0,6,5,1,1,N/A
53,147.2,1,7,5005,0,0,N/A
54,147.2,1,7,5005,1,1,N/A
55,147.2,0,6,5,0,0,d469948e-b630-4979-9517-38424a746502
56,147.2,0,6,5,1,1,09f1e2da-7a04-4f85-8dcf-b218f7cd72cd
57,147.2,1,7,5005,0,0,d469948e-b630-4979-9517-38424a746502
58,147.2,1,7,5005,1,1,8b555bc1-da6d-4146-8266-60df33e1c371
59,154.96713070607703,2,8,10003,3,3,bf0a0bc4-2d2d-4ea9-be84-384b0db2c375
60,156.2436924801511,0,6,3,3,3,61ef6567-359b-47a4-9251-17971be14320
61,159.08737819040837,2,8,10002,4,16,0bada88f-b456-4212-8411-5ece4db31c1c
62,160.32361522024038,1,7,5004,2,2,d469948e-b630-4979-9517-38424a746502
