,batch_id,start_time,end_time,worker_id,model_id,batch_size,job_ids
0,d084d58e-1a57-4347-bc8b-1ea1e9eaa718,27.2,34.90908841190195,4902eb93-ee5d-45ad-8b13-96d823328aaf,0,1,[5000]
1,ff948c0b-bc4f-4603-b04d-e1959ab4fe7b,34.90908841190195,43.9917198737357,4902eb93-ee5d-45ad-8b13-96d823328aaf,0,2,"[0, 10000]"
2,bbcdf6e0-70bf-4b4b-bece-dfcc6bf31263,48.400000000000006,56.054868782364096,4902eb93-ee5d-45ad-8b13-96d823328aaf,0,1,[1]
3,09eb0a9b-cb11-4729-a86c-646ad1152519,27.2,58.35466991585311,180faf32-d1b8-4ae7-97e6-1eee47b11911,1,1,[5000]
4,64ec6726-828d-4264-9f20-2eab3f355a38,28.2,58.79675633716447,090ad2f7-840c-4a28-b1ba-a5e893e5ecc8,1,1,[0]
5,95d37602-1cf1-4fa9-8e85-c002a0d11664,56.400000000000006,64.1074605361765,4902eb93-ee5d-45ad-8b13-96d823328aaf,0,1,[5001]
6,ae4f8c71-967d-4ac6-99e8-008eba4ea2ea,34.2,65.38086099911361,56f70d36-1172-4f85-9267-f12fd045d70f,1,1,[10000]
7,9459281d-36b9-42a6-a254-36a3d0b05756,59.95466991585311,66.87235307586758,4902eb93-ee5d-45ad-8b13-96d823328aaf,2,1,[5000]
8,a41fe6a0-d9c3-482e-b152-b384a8013204,66.87235307586758,68.23145619772806,4902eb93-ee5d-45ad-8b13-96d823328aaf,2,1,[0]
9,6473dfb8-62fc-405c-82e9-cbae23db0140,64.1074605361765,72.23701644136192,4902eb93-ee5d-45ad-8b13-96d823328aaf,0,1,[10001]
10,0efb0646-ad7d-4f09-af74-ece655d4193a,68.23145619772806,77.94293274666457,4902eb93-ee5d-45ad-8b13-96d823328aaf,2,1,[10000]
11,a1d124b4-fb5f-4013-8f7c-6ce1065f667b,74.60000000000001,82.11928597247073,4902eb93-ee5d-45ad-8b13-96d823328aaf,0,1,[2]
12,defd9ec2-ce70-4451-8504-dce50a749db8,82.11928597247073,91.48207849360124,4902eb93-ee5d-45ad-8b13-96d823328aaf,0,2,"[5002, 10002]"
13,1dbfe364-1432-49cd-99da-9d824b59537b,61.400000000000006,92.78403512471439,090ad2f7-840c-4a28-b1ba-a5e893e5ecc8,1,1,[10001]
14,6ae9bd4f-a500-4bf5-9d04-85f0f4019c12,68.47235307586757,94.21115736599685,7e075e40-a840-486f-9842-6363405f986f,3,1,[5000]
15,ae3e443c-9510-46f0-b8f4-fcb123600615,69.83145619772806,95.55989393483038,b08d82a7-fec1-451a-bfe0-d38af5626b97,3,1,[0]
16,8f8fd372-2be1-4ed3-8a2a-a5639d9f526d,94.38403512471439,98.39672411300823,4902eb93-ee5d-45ad-8b13-96d823328aaf,2,1,[10001]
17,070268ec-718e-4ca5-a9f7-0fc034e7bb58,97.95989393483039,100.48722223315055,b3ea8a79-5f52-4a14-bc4c-08faa74b2785,14,1,[0]
18,46213f4f-782e-4d25-9d1c-551a176b89c7,79.54293274666456,104.06002408642178,4914b970-5d53-4042-b0ba-be7c1bf0ca99,3,1,[10000]
19,38907c9a-acd0-4c20-97b3-86e24b15f062,97.80000000000001,105.50546542362814,4902eb93-ee5d-45ad-8b13-96d823328aaf,0,1,[5003]
20,3582018d-2787-4aa7-a14c-5e45050569cc,74.60000000000001,106.65901686978337,56f70d36-1172-4f85-9267-f12fd045d70f,1,1,[2]
21,1292f630-438f-438a-907d-48644ecf1cb8,96.61115736599686,107.78589299057477,086b6830-d07c-4f15-9d24-271adbe00889,15,1,[5000]
22,aecb42da-7bfc-4aea-9a4a-5e8a7faea82a,108.25901686978337,113.80211662912997,4902eb93-ee5d-45ad-8b13-96d823328aaf,2,1,[2]
23,0e347643-a66a-421f-bbe3-8bcc4e69f272,58.35466991585311,113.92686145278611,180faf32-d1b8-4ae7-97e6-1eee47b11911,1,2,"[1, 5001]"
24,124384f7-d94a-49bf-9eda-5b458733fb8a,105.50546542362814,115.2196400019115,4902eb93-ee5d-45ad-8b13-96d823328aaf,0,2,"[3, 10003]"
25,43f6ede6-b4fd-437a-ae39-5dd18f0e7ce9,118.00000000000001,125.32050278905444,4902eb93-ee5d-45ad-8b13-96d823328aaf,0,1,[5004]
