,time,client_id,workflow_id,job_id,task_id,model_id,worker_id
0,80.60000000000001,2,8,10002,0,0,N/A
1,80.60000000000001,2,8,10002,1,1,N/A
2,80.68,2,8,10002,0,0,5f2e21b4-aede-44c2-b49c-35c087c8503b
3,81.4,2,8,10002,1,1,e3776acf-166f-40d6-83c4-f5e84208a8f9
4,100.80000000000001,2,8,10003,0,0,N/A
5,100.80000000000001,2,8,10003,1,1,N/A
6,100.88000000000001,2,8,10003,0,0,5f2e21b4-aede-44c2-b49c-35c087c8503b
7,101.60000000000001,2,8,10003,1,1,5a512966-c6c1-4bcd-adde-256132cca6f8
8,115.04685463636649,2,8,10002,2,2,N/A
9,118.24685463636649,2,8,10002,2,2,5f2e21b4-aede-44c2-b49c-35c087c8503b
10,126.50167442136853,2,8,10002,3,3,N/A
11,128.10167442136853,2,8,10002,3,3,e84baa7f-0057-4b39-a10b-22fbc6de96a1
12,134.3808609991136,2,8,10003,2,2,N/A
13,137.58086099911358,2,8,10003,2,2,5f2e21b4-aede-44c2-b49c-35c087c8503b
14,142.2,2,8,10005,0,0,N/A
15,142.2,2,8,10005,1,1,N/A
16,142.28,2,8,10005,0,0,5f2e21b4-aede-44c2-b49c-35c087c8503b
17,143.0,2,8,10005,1,1,e3776acf-166f-40d6-83c4-f5e84208a8f9
18,148.80104377521,2,8,10003,3,3,N/A
19,150.40104377520998,2,8,10003,3,3,86b906ca-10e1-40cc-b21c-9213d4c11826
20,156.6272662938843,2,8,10002,4,16,N/A
21,159.0272662938843,2,8,10002,4,16,9ef2a049-45fd-4b5a-a6cf-4a395b0c28b9
22,175.8282699134446,2,8,10005,2,2,N/A
23,178.47517709858528,2,8,10003,4,16,N/A
24,179.02826991344457,2,8,10005,2,2,5f2e21b4-aede-44c2-b49c-35c087c8503b
25,181.98737303530507,2,8,10005,3,3,N/A
26,183.58737303530506,2,8,10005,3,3,e84baa7f-0057-4b39-a10b-22fbc6de96a1
27,185.2047441351304,2,8,10003,4,16,9ef2a049-45fd-4b5a-a6cf-4a395b0c28b9
28,185.59999999999997,2,8,10007,0,0,N/A
29,185.59999999999997,2,8,10007,1,1,N/A
30,185.67999999999998,2,8,10007,0,0,5f2e21b4-aede-44c2-b49c-35c087c8503b
31,186.39999999999998,2,8,10007,1,1,e3776acf-166f-40d6-83c4-f5e84208a8f9
32,212.3213572886278,2,8,10005,4,16,N/A
