,batch_id,start_time,end_time,worker_id,model_id,batch_size,job_ids
0,ed23679a-a7c4-4b79-b330-6ff04d0f1448,19.0,26.612492601824776,2939ac7f-bb87-40cc-862d-2619326048cb,0,1,[0]
1,6bb65f7b-99c6-456a-9edf-fab0adfc3d17,24.0,35.61813248991132,01b39ac2-76f5-4162-a447-236fcacea39e,15,1,[1000]
2,ea615501-d212-436a-ae37-2477c4d59658,35.61813248991132,42.87399145601206,2939ac7f-bb87-40cc-862d-2619326048cb,0,1,[1000]
3,101018e5-f748-40ae-a9aa-8b85eba36a6f,26.0,46.21656842492939,3f30f78a-65af-4c0f-9ea4-851799114aa6,16,1,[2000]
4,8c55df30-77db-4dc8-bc36-e6156139ed07,19.0,46.62519004253423,ea25555d-7836-4e92-814a-f5cc98924573,1,1,[0]
5,a2192dfa-47e3-4c2d-9951-17054c314a68,43.0,49.96453665259349,2939ac7f-bb87-40cc-862d-2619326048cb,0,1,[1]
6,e0a45707-177c-4e3c-affa-bf3b9e92227a,46.62519004253423,53.80895715448565,2939ac7f-bb87-40cc-862d-2619326048cb,2,1,[0]
7,830e60d4-c00a-4c4c-aee9-f747f079e567,47.0,57.24045578736215,01b39ac2-76f5-4162-a447-236fcacea39e,15,1,[1001]
8,3ed01c4b-c3cd-4659-9c04-40c677e35cc9,49.96453665259349,57.590306586117535,2939ac7f-bb87-40cc-862d-2619326048cb,0,1,[2000]
9,40dab6a0-71b3-4a5f-885c-3bc423ea05b7,57.590306586117535,65.38847217940084,2939ac7f-bb87-40cc-862d-2619326048cb,0,1,[1001]
10,8472f2b0-14f0-447b-932b-02891777a100,65.38847217940084,72.2926339033504,2939ac7f-bb87-40cc-862d-2619326048cb,0,1,[2]
11,e41502c6-00c9-4098-9ea8-a0073dfb5a1a,53.0,73.08517405321257,3f30f78a-65af-4c0f-9ea4-851799114aa6,16,1,[2001]
12,eaa6ede6-7f66-443a-9b90-9ca67dd802ca,73.08517405321257,80.5878731301477,2939ac7f-bb87-40cc-862d-2619326048cb,0,1,[2001]
13,b42ceefc-9803-4a1d-ab43-3a2e6264c6cd,53.80895715448565,81.75461626027857,9eff8f48-c1a5-4cae-a08b-b37707216dc3,3,1,[0]
14,45f65e47-1469-4d1d-bd7e-feaeb4f8aa26,73.0,83.2240104509172,01b39ac2-76f5-4162-a447-236fcacea39e,15,1,[1002]
15,562edff0-3581-4e02-a96d-f2b8b39cbaaf,81.75461626027857,83.95572357037548,dcbadb2a-1d47-4f29-b1a4-a5575db05d3e,14,1,[0]
16,d63c3096-50b0-4ed8-be87-6eec6e2e2597,80.5878731301477,88.47835117667667,2939ac7f-bb87-40cc-862d-2619326048cb,0,1,[3]
17,e2339326-86bc-43d3-85d9-6b01207baa7b,57.24045578736215,88.66358912912878,37a9289a-bb35-44a7-8f9e-8cfd01d23e2d,1,1,[1001]
18,a7866f5c-b0d2-44b3-b369-42caefb369e0,73.08517405321257,92.72738559524248,3f30f78a-65af-4c0f-9ea4-851799114aa6,16,1,[2002]
19,4588166d-ae98-44af-a58a-8a4e18db0fff,88.47835117667667,95.56713689158308,2939ac7f-bb87-40cc-862d-2619326048cb,0,1,[1002]
20,d0d427f2-ce63-44ef-84b6-bfa931f997ee,88.66358912912878,96.36721096577905,2939ac7f-bb87-40cc-862d-2619326048cb,2,1,[1001]
21,c8208604-d5cb-47b5-8be5-63e7d6af6514,86.0,97.52217197880003,01b39ac2-76f5-4162-a447-236fcacea39e,15,1,[1003]
22,61c36b33-36dc-4ea8-8100-2362627e1993,95.56713689158308,102.50539700276698,2939ac7f-bb87-40cc-862d-2619326048cb,0,1,[2002]
23,55ecec31-97bd-4c07-a3b6-0ccb7c00e03a,99.0,109.62728244401842,01b39ac2-76f5-4162-a447-236fcacea39e,15,1,[1004]
24,fc72dbdf-422d-43a6-b0bd-8bd210492c41,102.50539700276698,110.61968495471032,2939ac7f-bb87-40cc-862d-2619326048cb,0,1,[1003]
25,389f9ba8-7f58-482e-8ed8-8a5fb062565f,83.2240104509172,112.0359198602437,a993a595-98e9-4fad-8577-4bb21e6503b3,1,1,[1002]
26,02fd3704-0e46-4989-8479-0926ed5ddb04,92.72738559524248,115.14308671260383,3f30f78a-65af-4c0f-9ea4-851799114aa6,16,1,[2003]
27,dc164733-efb2-4d7a-bc21-be2c9da9e1de,110.61968495471032,119.5578512908554,2939ac7f-bb87-40cc-862d-2619326048cb,0,2,"[1004, 4]"
