,client_id,workflow_id,job_id,was_completed,drop_task_id,deadline,create_time,response_time
0,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,0,True,,196,40,101.4457945763948
1,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,1,True,,225,69,87.36574157709771
2,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,2,True,,262,106,79.14793876067651
3,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,3,True,,304,148,75.12051116545598
4,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,4,True,,333,177,82.40641989539137
5,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,5,True,,365,209,102.07478915445921
6,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,6,True,,399,243,92.47453875121795
7,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,7,True,,437,281,75.80589335076758
8,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,8,True,,469,313,81.10392779411802
9,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,9,True,,504,348,73.4980522055364
10,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,10,True,,534,378,73.46146086604705
11,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,11,True,,571,415,108.49132472321867
12,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,12,True,,609,453,76.36312868859204
13,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,13,True,,641,485,78.50110112371351
14,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,14,True,,680,524,73.55836138604741
15,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,15,True,,707,551,79.04775694315356
16,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,16,True,,738,582,76.42010265491945
17,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,17,True,,770,614,70.73162994763902
18,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,18,True,,806,650,80.85702582504769
19,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,19,True,,843,687,71.35591524798929
20,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,20,True,,869,713,86.41830500719175
21,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,21,True,,891,735,78.38067368454665
22,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,22,True,,925,769,151.28799637153543
23,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,23,True,,967,811,129.1460418546452
24,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,24,True,,999,843,127.19106397046312
25,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,25,True,,1027,871,112.26545735740501
26,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,26,True,,1068,912,112.84510859878492
27,7183225f-93e0-41d5-8e65-74b49ab6aa1c,6,27,True,,1107,951,86.10486731251672
