,job_id,client_id,load_info_staleness,placement_info_staleness,workflow_type,job_create_time,scheduler_type,slowdown,response_time
0,0,0,1,1,6,23.0,hashtask,1.1730928778207768,70.97211910815699
1,1,0,1,1,6,59.2,hashtask,1.6574269018230268,100.27432756029312
2,2,0,1,1,6,85.4,hashtask,1.3552888412757742,81.99497489718433
3,3,0,1,1,6,118.60000000000001,hashtask,1.4308065938898857,86.56379893033808
4,4,0,1,1,6,156.8,hashtask,1.499169149520401,90.69973354598426
5,5,0,1,1,6,184.0,hashtask,1.4740604437628912,89.18065684765492
6,6,0,1,1,6,213.2,hashtask,1.4038706495746855,84.93417429926848
7,7,0,1,1,6,244.39999999999998,hashtask,1.4241606832746752,86.16172133811784
8,8,0,1,1,6,278.59999999999997,hashtask,1.4796742128722282,89.5202898787698
9,9,0,1,1,6,307.79999999999995,hashtask,1.4452564706074382,87.43801647175002
10,10,0,1,1,6,338.99999999999994,hashtask,1.3502829984738245,81.69212140766638
11,11,0,1,1,6,366.19999999999993,hashtask,1.304939964322651,78.94886784152038
12,12,0,1,1,6,399.3999999999999,hashtask,1.6824338426936172,101.78724748296383
13,13,0,1,1,6,433.5999999999999,hashtask,1.9103936972634197,115.5788186844369
14,14,0,1,1,6,462.7999999999999,hashtask,1.8789392090634605,113.67582214833936
15,15,0,1,1,6,497.9999999999999,hashtask,2.1862292529404495,132.2668698028972
16,16,0,1,1,6,523.1999999999998,hashtask,1.7253246961345532,104.38214411614047
17,17,0,1,1,6,551.3999999999999,hashtask,1.6302157858026194,98.62805504105847
18,18,0,1,1,6,580.5999999999999,hashtask,1.5505934649866482,93.81090463169221
19,19,0,1,1,6,613.8,hashtask,1.798417735230718,108.80427298145844
20,20,0,1,1,6,647.0,hashtask,1.6579316509085662,100.30486487996825
21,21,0,1,1,6,671.2,hashtask,1.942781480933639,117.53827959648515
22,22,0,1,1,6,691.4000000000001,hashtask,1.665619784740735,100.76999697681447
23,23,0,1,1,6,721.6000000000001,hashtask,1.5586898406116079,94.30073535700228
24,24,0,1,1,6,758.8000000000002,hashtask,1.4375532479155666,86.97197149889178
25,25,0,1,1,6,788.0000000000002,hashtask,1.5300570687503174,92.56845265939421
26,26,0,1,1,6,814.2000000000003,hashtask,1.5379725541127653,93.0473395238223
27,27,0,1,1,6,850.4000000000003,hashtask,1.832895686702574,110.89018904550574
28,28,0,1,1,6,885.6000000000004,hashtask,1.8108191426479658,109.55455813020194
29,29,0,1,1,6,921.8000000000004,hashtask,2.0576891974413583,124.49019644520217
30,30,0,1,1,6,952.0000000000005,hashtask,1.5073119151224175,91.19237086490625
31,31,0,1,1,6,990.2000000000005,hashtask,1.3167785800713596,79.66510409431726
32,32,0,1,1,6,1019.4000000000005,hashtask,1.3858074553309878,83.84135104752477
33,34,0,1,1,6,1084.8000000000006,hashtask,1.4152369586351883,85.62183599742889
34,35,0,1,1,6,1124.0000000000007,hashtask,1.260845113324337,76.28112935612239
35,37,0,1,1,6,1185.4000000000008,hashtask,1.225070204792558,74.11674738994975
36,38,0,1,1,6,1221.6000000000008,hashtask,1.4317793292967087,86.62264942245088
37,40,0,1,1,6,1283.000000000001,hashtask,1.320563346816602,79.89408248240443
38,41,0,1,1,6,1323.200000000001,hashtask,1.428841281625338,86.44489753833295
39,43,0,1,1,6,1382.600000000001,hashtask,1.4003393535991369,84.72053089274777
40,44,0,1,1,6,1411.800000000001,hashtask,1.5335376356281303,92.77902695550188
41,45,0,1,1,6,1453.0000000000011,hashtask,1.4468167935999363,87.53241601279615
42,47,0,1,1,6,1524.4000000000012,hashtask,1.2726338785293576,76.99434965102614
43,48,0,1,1,6,1563.6000000000013,hashtask,1.2553605127971852,75.9493110242297
44,49,0,1,1,6,1592.8000000000013,hashtask,1.2735603642181634,77.05040203519889
45,50,0,1,1,6,1621.0000000000014,hashtask,1.3513509360301694,81.75673162982525
46,51,0,1,1,6,1652.2000000000014,hashtask,1.2721215290344987,76.96335250658717
47,52,0,1,1,6,1677.4000000000015,hashtask,1.4017509454171797,84.80593219773937
48,53,0,1,1,6,1719.6000000000015,hashtask,1.3276872095235182,80.32507617617284
49,54,0,1,1,6,1751.8000000000015,hashtask,1.7423854830220131,105.4143217228318
50,58,0,1,1,6,1892.6000000000017,hashtask,1.3588051399302976,82.20771096578301
51,59,0,1,1,6,1913.8000000000018,hashtask,1.508098315676724,91.2399480984418
52,62,0,1,1,6,2015.400000000002,hashtask,1.4124051321438804,85.45051049470476
53,64,0,1,1,6,2073.800000000002,hashtask,1.4227138525996053,86.07418808227612
54,65,0,1,1,6,2108.000000000002,hashtask,1.5507969247873015,93.82321394963174
55,67,0,1,1,6,2161.4000000000015,hashtask,1.508158589770025,91.2435946810865
56,68,0,1,1,6,2196.6000000000013,hashtask,1.3459108841392933,81.42760849042725
57,69,0,1,1,6,2228.800000000001,hashtask,1.254793494428871,75.9150064129467
58,70,0,1,1,6,2263.000000000001,hashtask,1.2242341626081852,74.06616683779521
59,73,0,1,1,6,2370.6000000000004,hashtask,1.2519209084661316,75.74121496220096
60,76,0,1,1,6,2468.2,hashtask,1.330356821324995,80.4865876901622
61,77,0,1,1,6,2508.3999999999996,hashtask,1.3450518872600132,81.3756391792308
62,78,0,1,1,6,2537.5999999999995,hashtask,1.3507880803947707,81.72267886388363
63,79,0,1,1,6,2576.7999999999993,hashtask,1.3049497297090267,78.94945864739611
64,82,0,1,1,6,2669.3999999999987,hashtask,1.4934945028019961,90.35641741952077
65,84,0,1,1,6,2736.7999999999984,hashtask,1.3897356926869584,84.07900940756099
66,85,0,1,1,6,2771.999999999998,hashtask,1.3266128634355587,80.2600782378513
67,86,0,1,1,6,2801.199999999998,hashtask,1.427628102435501,86.37150019734781
68,87,0,1,1,6,2835.399999999998,hashtask,1.4561937542847405,88.0997221342268
69,89,0,1,1,6,2893.7999999999975,hashtask,1.4935589193760166,90.360314622249
70,90,0,1,1,6,2921.9999999999973,hashtask,1.4904015584992265,90.16929428920321
71,93,0,1,1,6,3031.5999999999967,hashtask,1.3429019514410243,81.24556806218197
72,95,0,1,1,6,3087.9999999999964,hashtask,1.4300845384039589,86.52011457343951
73,97,0,1,1,6,3162.399999999996,hashtask,1.325290191211348,80.18005656828655
74,99,0,1,1,6,3222.7999999999956,hashtask,1.3113832791268878,79.33868838717672
75,101,0,1,1,6,3287.1999999999953,hashtask,1.5664745078657907,94.77170772588033
76,102,0,1,1,6,3329.399999999995,hashtask,1.4394639829582851,87.08757096897625
77,103,0,1,1,6,3362.599999999995,hashtask,1.3180926696758968,79.74460651539175
78,104,0,1,1,6,3388.7999999999947,hashtask,1.4437943120193486,87.34955587717059
79,106,0,1,1,6,3463.1999999999944,hashtask,1.1567416197859373,69.9828679970492
80,107,0,1,1,6,3493.399999999994,hashtask,1.2454407282103896,75.34916405672857
81,108,0,1,1,6,3525.599999999994,hashtask,1.3257913744378167,80.21037815348791
82,109,0,1,1,6,3562.799999999994,hashtask,1.4093545705171597,85.26595151628817
83,111,0,1,1,6,3637.1999999999935,hashtask,1.372879006059588,83.05917986660506
84,112,0,1,1,6,3667.3999999999933,hashtask,1.2509329434497802,75.68144307871171
85,113,0,1,1,6,3700.599999999993,hashtask,1.354009883184427,81.91759793265783
86,114,0,1,1,6,3731.799999999993,hashtask,1.3695576299189405,82.8582366100959
87,116,0,1,1,6,3778.1999999999925,hashtask,1.3798344737894042,83.47998566425895
88,117,0,1,1,6,3815.3999999999924,hashtask,1.4253735281588227,86.23509845360877
89,119,0,1,1,6,3876.799999999992,hashtask,1.5162102781081377,91.73072182554233
90,120,0,1,1,6,3910.999999999992,hashtask,1.426004011333976,86.27324268570555
91,122,0,1,1,6,3965.3999999999915,hashtask,1.567979365173903,94.86275159302113
92,123,0,1,1,6,3997.5999999999913,hashtask,1.666807924812275,100.84187945114263
93,124,0,1,1,6,4034.799999999991,hashtask,1.4281332650246719,86.40206253399265
94,125,0,1,1,6,4065.999999999991,hashtask,1.686353446043142,102.02438348561009
95,127,0,1,1,6,4135.3999999999905,hashtask,1.6736392856081777,101.25517677929474
96,128,0,1,1,6,4161.59999999999,hashtask,1.7873194053479757,108.13282402355253
97,131,0,1,1,6,4262.19999999999,hashtask,1.4618293339479667,88.44067470385198
98,134,0,1,1,6,4343.799999999989,hashtask,1.447045647067975,87.54626164761248
